CustomerID,Recency,Frequency,TotalQuantity,Country,GrossMonetary,Monetary,CancelledAmount,ReturnRate,R,F,M,RFM_Segment,RFM_Score,ValueSegment,ValueSegmentRank,CustomerPersona,PersonaRank
15422,323,2,38,United Kingdom,97.7,97.7,0.0,0.0,1,2,1,121,4,Low-value,1,Hibernating,10
15423,38,1,101,United Kingdom,43.5,43.5,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
15424,254,2,554,United Kingdom,383.34,383.34,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
15426,19,5,656,United Kingdom,1404.07,1386.58,17.49000000000001,0.0125,4,4,4,444,12,High-value,3,Loyal Customers,2
15427,33,3,967,United Kingdom,1430.54,1430.54,0.0,0.0,4,3,4,434,11,High-value,3,Potential Champions,3
15428,15,1,102,United Kingdom,93.78,93.78,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15429,27,2,380,United Kingdom,397.35,364.9,32.450000000000045,0.0817,4,2,2,422,8,Mid-value,2,Potential Champions,3
15432,23,1,65,United Kingdom,171.19000000000003,171.19000000000003,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15433,214,2,534,United Kingdom,533.3,417.87,115.42999999999995,0.2164,1,2,2,122,5,Mid-value,2,Hibernating,10
15434,8,5,647,United Kingdom,1041.48,997.48,44.0,0.0422,5,4,4,544,13,High-value,3,Champions,1
15435,22,1,54,United Kingdom,149.29,149.29,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15436,12,3,574,United Kingdom,1067.75,1067.75,0.0,0.0,5,3,4,534,12,High-value,3,Potential Champions,3
15437,262,1,79,United Kingdom,200.16,200.16,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15438,131,1,59,United Kingdom,156.57999999999998,156.57999999999998,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15440,55,3,197,United Kingdom,383.68,383.68,0.0,0.0,3,3,2,332,8,Mid-value,2,Hibernating,10
15442,249,1,120,United Kingdom,594.0,594.0,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
15443,2,7,1639,United Kingdom,3213.59,3188.84,24.75,0.0077,5,5,5,555,15,High-value,3,Champions,1
15444,9,2,759,United Kingdom,1411.21,1411.21,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
15445,264,1,58,United Kingdom,113.5,113.5,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15447,331,1,85,United Kingdom,155.17000000000002,155.17000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15448,313,1,232,United Kingdom,494.64,494.64,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
15449,26,3,812,United Kingdom,974.52,971.22,3.2999999999999545,0.0034,4,3,4,434,11,High-value,3,Potential Champions,3
15450,30,1,376,United Kingdom,429.84,429.84,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15452,30,3,280,United Kingdom,528.48,528.48,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
15453,2,7,837,United Kingdom,1371.77,1371.77,0.0,0.0,5,5,4,554,14,High-value,3,Champions,1
15454,362,1,86,United Kingdom,179.1,179.1,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15456,283,3,633,United Kingdom,434.59,434.59,0.0,0.0,1,3,2,132,6,Mid-value,2,Hibernating,10
15457,262,1,132,United Kingdom,237.07,237.07,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15458,25,1,156,United Kingdom,161.64,161.64,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15460,354,1,107,United Kingdom,214.26,214.26,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15462,94,3,172,United Kingdom,234.6,234.6,0.0,0.0,2,3,1,231,6,Mid-value,2,Hibernating,10
15463,29,1,106,United Kingdom,126.14,126.14,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15464,338,1,348,United Kingdom,1044.65,1044.65,0.0,0.0,1,1,4,114,6,Mid-value,2,Hibernating,10
15465,20,18,1257,United Kingdom,7354.62,6945.0199999999995,409.60000000000036,0.0557,4,5,5,455,14,High-value,3,Loyal Customers,2
15466,85,1,246,United Kingdom,334.53,334.53,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15467,9,3,310,United Kingdom,524.88,511.88,13.0,0.0248,5,3,3,533,11,High-value,3,Potential Champions,3
15468,51,2,155,United Kingdom,467.51,438.46000000000004,29.049999999999955,0.0621,3,2,2,322,7,Mid-value,2,About to Sleep,7
15469,50,2,153,United Kingdom,538.55,504.5,34.049999999999955,0.0632,3,2,3,323,8,Mid-value,2,Hibernating,10
15471,2,1,256,United Kingdom,454.48,454.48,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
15472,113,1,251,United Kingdom,371.56,371.56,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15473,14,7,672,United Kingdom,1771.2,1465.2,306.0,0.1728,4,5,4,454,13,High-value,3,Loyal Customers,2
15475,77,1,319,United Kingdom,454.11,454.11,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15478,40,2,575,United Kingdom,1399.92,1399.92,0.0,0.0,3,2,4,324,9,Mid-value,2,Hibernating,10
15480,116,1,303,Malta,905.5,905.5,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
15482,16,12,5004,United Kingdom,10879.76,6393.52,4486.24,0.4123,4,5,5,455,14,High-value,3,Loyal Customers,2
15483,161,4,291,United Kingdom,225.26,225.26,0.0,0.0,2,4,1,241,7,Mid-value,2,Hibernating,10
15484,1,4,3150,United Kingdom,3590.41,3559.21,31.199999999999818,0.0087,5,4,5,545,14,High-value,3,Champions,1
15485,30,3,1281,United Kingdom,2564.5,2564.5,0.0,0.0,4,3,5,435,12,High-value,3,Potential Champions,3
15488,93,1,73,United Kingdom,91.32000000000001,91.32000000000001,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15489,23,3,608,United Kingdom,1134.28,1090.03,44.25,0.039,4,3,4,434,11,High-value,3,Potential Champions,3
15491,95,6,1646,United Kingdom,3100.09,3090.85,9.240000000000236,0.003,2,4,5,245,11,High-value,3,Do Not Lose,9
15492,28,2,483,United Kingdom,659.46,659.46,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
15493,33,5,551,United Kingdom,1953.41,1918.8600000000001,34.549999999999955,0.0177,4,4,4,444,12,High-value,3,Loyal Customers,2
15494,21,2,1139,United Kingdom,1280.58,1280.58,0.0,0.0,4,2,4,424,10,High-value,3,Potential Champions,3
15497,18,2,624,United Kingdom,1262.2,1259.7,2.5,0.002,4,2,4,424,10,High-value,3,Potential Champions,3
15498,3,27,6105,United Kingdom,13316.4,12396.46,919.9400000000005,0.0691,5,5,5,555,15,High-value,3,Champions,1
15500,8,4,572,United Kingdom,1131.56,1131.56,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
15502,16,12,4236,United Kingdom,10384.93,5541.46,4843.47,0.4664,4,5,5,455,14,High-value,3,Loyal Customers,2
15503,363,1,70,United Kingdom,141.04,141.04,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15504,81,1,33,United Kingdom,52.83,52.83,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15505,53,5,2390,United Kingdom,3610.96,3497.14,113.82000000000016,0.0315,3,4,5,345,12,High-value,3,Loyal Customers,2
15506,23,3,842,United Kingdom,972.08,972.08,0.0,0.0,4,3,4,434,11,High-value,3,Potential Champions,3
15507,172,1,160,United Kingdom,475.86,475.86,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
15508,189,6,440,United Kingdom,1000.27,1000.27,0.0,0.0,1,4,4,144,9,Mid-value,2,Do Not Lose,9
15510,331,1,2,United Kingdom,250.0,250.0,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
15511,12,5,269,United Kingdom,900.53,900.53,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
15512,156,2,68,United Kingdom,121.0,121.0,0.0,0.0,2,2,1,221,5,Mid-value,2,Hibernating,10
15513,33,19,5709,United Kingdom,14758.22,14520.08,238.13999999999942,0.0161,4,5,5,455,14,High-value,3,Loyal Customers,2
15514,12,11,2098,United Kingdom,4023.7200000000003,2907.45,1116.2700000000004,0.2774,5,5,5,555,15,High-value,3,Champions,1
15516,45,3,27,United Kingdom,62.43,62.43,0.0,0.0,3,3,1,331,7,Mid-value,2,Hibernating,10
15517,233,1,293,United Kingdom,267.03,267.03,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
15518,64,8,1263,United Kingdom,1921.55,1890.99,30.559999999999945,0.0159,3,5,4,354,12,High-value,3,Loyal Customers,2
15520,2,1,314,United Kingdom,343.5,343.5,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
15521,40,8,1836,United Kingdom,3000.2,2574.65,425.5499999999997,0.1418,3,5,5,355,13,High-value,3,Loyal Customers,2
15522,33,2,572,United Kingdom,397.99,397.99,0.0,0.0,4,2,2,422,8,Mid-value,2,Potential Champions,3
15523,84,1,132,United Kingdom,412.01000000000005,412.01000000000005,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15524,25,1,4,United Kingdom,440.0,440.0,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15525,2,3,387,United Kingdom,734.37,719.47,14.899999999999977,0.0203,5,3,3,533,11,High-value,3,Potential Champions,3
15526,33,2,24,United Kingdom,148.44,148.44,0.0,0.0,4,2,1,421,7,Mid-value,2,Promising,5
15527,19,8,991,United Kingdom,2428.53,2347.57,80.96000000000004,0.0333,4,5,5,455,14,High-value,3,Loyal Customers,2
15528,254,1,123,United Kingdom,229.33,229.33,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15529,23,11,3455,United Kingdom,3962.6,3935.15,27.449999999999818,0.0069,4,5,5,455,14,High-value,3,Loyal Customers,2
15530,22,4,938,United Kingdom,1497.31,1497.31,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
15531,8,2,1085,United Kingdom,1972.39,1972.39,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
15532,25,4,515,United Kingdom,1564.73,1500.88,63.84999999999991,0.0408,4,4,4,444,12,High-value,3,Loyal Customers,2
15533,19,3,289,United Kingdom,807.57,746.92,60.65000000000009,0.0751,4,3,3,433,10,High-value,3,Potential Champions,3
15535,173,4,135,United Kingdom,502.9,426.4,76.5,0.1521,2,4,2,242,8,Mid-value,2,Hibernating,10
15537,163,1,29,United Kingdom,110.92,110.92,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15539,7,1,410,United Kingdom,538.46,538.46,0.0,0.0,5,1,3,513,9,Mid-value,2,Hibernating,10
15540,11,1,200,United Kingdom,213.3,213.3,0.0,0.0,5,1,1,511,7,Mid-value,2,New Customers,4
15541,114,1,49,United Kingdom,85.13000000000001,85.13000000000001,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15543,288,1,86,United Kingdom,127.86,127.86,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15544,9,9,3109,United Kingdom,3546.71,3542.51,4.199999999999818,0.0012,5,5,5,555,15,High-value,3,Champions,1
15545,54,2,162,United Kingdom,288.96999999999997,288.96999999999997,0.0,0.0,3,2,2,322,7,Mid-value,2,About to Sleep,7
15547,7,14,3999,United Kingdom,4910.6,4910.6,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
15549,77,3,694,United Kingdom,1681.46,1643.96,37.5,0.0223,2,3,4,234,9,Mid-value,2,At Risk,8
15550,4,4,295,United Kingdom,575.63,575.63,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
15551,37,1,218,United Kingdom,436.06,436.06,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15552,217,1,60,United Kingdom,90.12,90.12,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15553,60,1,449,United Kingdom,428.93,428.93,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15554,278,1,74,United Kingdom,217.2,217.2,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15555,12,16,4427,United Kingdom,4794.86,4747.89,46.969999999999345,0.0098,5,5,5,555,15,High-value,3,Champions,1
15556,24,1,236,United Kingdom,279.77,279.77,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15557,29,1,213,United Kingdom,468.91,468.91,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15561,12,4,267,United Kingdom,800.5899999999999,722.74,77.84999999999991,0.0972,5,4,3,543,12,High-value,3,Potential Champions,3
15562,352,1,39,United Kingdom,134.55,134.55,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15563,22,4,1501,United Kingdom,1400.44,1319.69,80.75,0.0577,4,4,4,444,12,High-value,3,Loyal Customers,2
15565,50,2,60,United Kingdom,173.16000000000003,173.16000000000003,0.0,0.0,3,2,1,321,6,Mid-value,2,About to Sleep,7
15567,19,1,223,United Kingdom,186.01,186.01,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15568,3,3,461,United Kingdom,758.29,758.29,0.0,0.0,5,3,3,533,11,High-value,3,Potential Champions,3
15569,104,5,666,United Kingdom,1375.71,1375.71,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
15570,7,12,2063,United Kingdom,4148.82,4093.27,55.54999999999973,0.0134,5,5,5,555,15,High-value,3,Champions,1
15571,12,4,264,United Kingdom,650.4300000000001,650.4300000000001,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
15572,5,7,1213,United Kingdom,2533.42,2533.42,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
15573,32,2,355,United Kingdom,591.1899999999999,591.1899999999999,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
15574,178,4,332,United Kingdom,675.64,675.64,0.0,0.0,2,4,3,243,9,Mid-value,2,At Risk,8
15576,38,1,394,United Kingdom,921.37,921.37,0.0,0.0,3,1,4,314,8,Mid-value,2,Hibernating,10
15577,151,3,89,United Kingdom,258.88,258.88,0.0,0.0,2,3,2,232,7,Mid-value,2,Hibernating,10
15578,162,1,52,United Kingdom,127.1,127.1,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15579,69,2,117,United Kingdom,327.6,327.6,0.0,0.0,3,2,2,322,7,Mid-value,2,About to Sleep,7
15581,121,13,284,United Kingdom,3675.77,3425.77,250.0,0.068,2,5,5,255,12,High-value,3,Do Not Lose,9
15582,25,3,453,United Kingdom,682.9100000000001,682.9100000000001,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
15584,24,4,313,United Kingdom,720.86,718.36,2.5,0.0035,4,4,3,443,11,High-value,3,Potential Champions,3
15585,177,1,320,United Kingdom,455.3,455.3,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15587,50,4,312,United Kingdom,913.68,913.68,0.0,0.0,3,4,4,344,11,High-value,3,Loyal Customers,2
15589,256,3,243,United Kingdom,478.53,456.58,21.94999999999999,0.0459,1,3,2,132,6,Mid-value,2,Hibernating,10
15592,47,1,354,United Kingdom,388.58,388.58,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15593,71,1,60,United Kingdom,199.8,199.8,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
15594,16,5,983,United Kingdom,1771.78,1767.53,4.25,0.0024,4,4,4,444,12,High-value,3,Loyal Customers,2
15596,101,5,561,United Kingdom,1406.59,1343.34,63.25,0.045,2,4,4,244,10,High-value,3,Do Not Lose,9
15597,35,1,279,United Kingdom,324.57,315.72,8.849999999999966,0.0273,3,1,2,312,6,Mid-value,2,About to Sleep,7
15598,53,1,160,United Kingdom,240.68,235.68,5.0,0.0208,3,1,1,311,5,Mid-value,2,About to Sleep,7
15599,27,2,718,United Kingdom,761.74,761.74,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
15601,11,14,4983,United Kingdom,6776.56,6745.360000000001,31.199999999999818,0.0046,5,5,5,555,15,High-value,3,Champions,1
15602,8,9,1141,United Kingdom,1297.8700000000001,1083.63,214.24,0.1651,5,5,4,554,14,High-value,3,Champions,1
15603,79,1,96,United Kingdom,48.480000000000004,48.480000000000004,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15604,52,1,159,United Kingdom,216.39000000000001,216.39000000000001,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
15605,36,5,441,United Kingdom,1198.23,1198.23,0.0,0.0,3,4,4,344,11,High-value,3,Loyal Customers,2
15606,61,9,892,United Kingdom,2920.16,2422.64,497.52,0.1704,3,5,5,355,13,High-value,3,Loyal Customers,2
15607,337,1,202,United Kingdom,104.76,104.76,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15608,28,4,714,United Kingdom,1093.68,1093.68,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
15609,184,1,148,United Kingdom,298.48,270.03000000000003,28.44999999999999,0.0953,1,1,2,112,4,Low-value,1,Hibernating,10
15610,52,1,66,United Kingdom,112.46000000000001,112.46000000000001,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
15611,10,13,504,United Kingdom,1591.45,1568.39,23.059999999999945,0.0145,5,5,4,554,14,High-value,3,Champions,1
15612,36,2,52,United Kingdom,195.15,195.15,0.0,0.0,3,2,1,321,6,Mid-value,2,About to Sleep,7
15615,10,23,5508,United Kingdom,10399.74,10360.04,39.69999999999891,0.0038,5,5,5,555,15,High-value,3,Champions,1
15618,33,4,454,United Kingdom,776.851,747.031,29.82000000000005,0.0384,4,4,3,443,11,High-value,3,Potential Champions,3
15619,11,1,136,United Kingdom,336.4,336.4,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
15620,57,3,915,United Kingdom,1553.18,1524.4,28.779999999999973,0.0185,3,3,4,334,10,High-value,3,Need Attention,6
15621,4,4,501,United Kingdom,1293.03,1158.77,134.26,0.1038,5,4,4,544,13,High-value,3,Champions,1
15622,43,9,1674,United Kingdom,3709.56,3224.53,485.02999999999975,0.1308,3,5,5,355,13,High-value,3,Loyal Customers,2
15623,141,1,125,United Kingdom,301.03000000000003,301.03000000000003,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15624,117,4,357,United Kingdom,588.13,588.13,0.0,0.0,2,4,3,243,9,Mid-value,2,At Risk,8
15625,104,4,1188,United Kingdom,1534.26,1504.56,29.700000000000045,0.0194,2,4,4,244,10,High-value,3,Do Not Lose,9
15626,75,2,766,United Kingdom,675.8,675.8,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
15628,5,9,1894,United Kingdom,2870.2400000000002,2865.64,4.600000000000364,0.0016,5,5,5,555,15,High-value,3,Champions,1
15630,45,2,800,United Kingdom,1186.35,1180.4,5.949999999999818,0.005,3,2,4,324,9,Mid-value,2,Hibernating,10
15632,16,8,2109,United Kingdom,3285.31,3147.31,138.0,0.042,4,5,5,455,14,High-value,3,Loyal Customers,2
15634,17,1,99,United Kingdom,243.55,243.55,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15636,90,2,284,United Kingdom,724.76,724.76,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
15637,53,1,128,United Kingdom,223.36,223.36,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
15639,134,1,323,United Kingdom,425.32,425.32,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15640,4,15,6572,United Kingdom,12416.11,12336.74,79.3700000000008,0.0064,5,5,5,555,15,High-value,3,Champions,1
15641,105,4,1562,United Kingdom,1887.2,1887.2,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
15643,192,3,246,United Kingdom,664.0,647.4,16.600000000000023,0.025,1,3,3,133,7,Mid-value,2,At Risk,8
15644,166,4,550,United Kingdom,803.54,803.54,0.0,0.0,2,4,3,243,9,Mid-value,2,At Risk,8
15645,19,1,256,United Kingdom,612.01,612.01,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
15646,158,3,394,United Kingdom,447.64000000000004,425.14000000000004,22.5,0.0503,2,3,2,232,7,Mid-value,2,Hibernating,10
15648,204,2,218,United Kingdom,639.5,582.0500000000001,57.44999999999993,0.0898,1,2,3,123,6,Mid-value,2,Hibernating,10
15649,336,2,192,United Kingdom,816.0,816.0,0.0,0.0,1,2,3,123,6,Mid-value,2,Hibernating,10
15651,37,3,479,United Kingdom,646.3,646.3,0.0,0.0,3,3,3,333,9,Mid-value,2,Need Attention,6
15652,91,1,208,United Kingdom,337.74,337.74,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
15653,93,2,1200,United Kingdom,877.44,877.44,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
15654,9,2,475,United Kingdom,922.53,922.53,0.0,0.0,5,2,4,524,11,High-value,3,Potential Champions,3
15655,243,1,324,United Kingdom,560.6700000000001,511.32,49.35000000000008,0.088,1,1,3,113,5,Mid-value,2,Hibernating,10
15656,45,4,343,United Kingdom,748.5,748.5,0.0,0.0,3,4,3,343,10,High-value,3,Need Attention,6
15657,23,1,24,United Kingdom,30.0,30.0,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15658,190,5,242,United Kingdom,1024.1000000000001,958.9000000000001,65.20000000000005,0.0637,1,4,4,144,9,Mid-value,2,Do Not Lose,9
15659,44,1,111,United Kingdom,306.45,306.45,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15660,25,9,1050,United Kingdom,1600.86,1552.01,48.84999999999991,0.0305,4,5,4,454,13,High-value,3,Loyal Customers,2
15661,317,2,236,United Kingdom,309.8,309.8,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
15663,106,1,106,United Kingdom,138.14,138.14,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15664,51,1,157,United Kingdom,386.43,358.63,27.80000000000001,0.0719,3,1,2,312,6,Mid-value,2,About to Sleep,7
15665,168,2,1654,United Kingdom,2222.21,2222.21,0.0,0.0,2,2,5,225,9,Mid-value,2,Hibernating,10
15667,40,1,240,United Kingdom,301.32000000000005,301.32000000000005,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15668,218,1,72,United Kingdom,76.32000000000001,76.32000000000001,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15669,40,4,342,United Kingdom,684.34,677.69,6.649999999999977,0.0097,3,4,3,343,10,High-value,3,Need Attention,6
15670,297,1,91,United Kingdom,173.05,173.05,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15671,19,7,1699,United Kingdom,2657.13,2635.4900000000002,21.639999999999873,0.0081,4,5,5,455,14,High-value,3,Loyal Customers,2
15673,88,4,1451,United Kingdom,2726.23,2726.23,0.0,0.0,2,4,5,245,11,High-value,3,Do Not Lose,9
15674,73,5,1275,United Kingdom,2446.6,1744.02,702.5799999999999,0.2872,2,4,4,244,10,High-value,3,Do Not Lose,9
15675,81,3,527,United Kingdom,323.69,323.69,0.0,0.0,2,3,2,232,7,Mid-value,2,Hibernating,10
15676,19,3,2252,United Kingdom,3435.76,3324.09,111.67000000000007,0.0325,4,3,5,435,12,High-value,3,Potential Champions,3
15677,49,1,319,United Kingdom,657.23,657.23,0.0,0.0,3,1,3,313,7,Mid-value,2,Hibernating,10
15678,53,1,184,United Kingdom,352.7,352.7,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
15679,24,4,1170,United Kingdom,781.28,781.28,0.0,0.0,4,4,3,443,11,High-value,3,Potential Champions,3
15680,9,3,952,United Kingdom,1333.68,1333.68,0.0,0.0,5,3,4,534,12,High-value,3,Potential Champions,3
15681,25,5,816,United Kingdom,1426.16,946.36,479.80000000000007,0.3364,4,4,4,444,12,High-value,3,Loyal Customers,2
15683,117,1,131,United Kingdom,193.75,193.75,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
15687,9,9,1310,United Kingdom,2993.1,2981.5,11.599999999999909,0.0039,5,5,5,555,15,High-value,3,Champions,1
15689,120,2,84,United Kingdom,254.1,254.1,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
15690,4,2,408,United Kingdom,239.76,239.76,0.0,0.0,5,2,1,521,8,Mid-value,2,New Customers,4
15691,252,1,72,United Kingdom,136.8,136.8,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15692,28,1,138,United Kingdom,191.04,191.04,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
15694,1,14,1677,United Kingdom,6479.4,6423.6,55.79999999999927,0.0086,5,5,5,555,15,High-value,3,Champions,1
15695,267,2,212,United Kingdom,409.98,409.98,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
15696,33,8,1015,United Kingdom,2711.11,2619.11,92.0,0.0339,4,5,5,455,14,High-value,3,Loyal Customers,2
15699,18,1,113,United Kingdom,309.65,309.65,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
15700,172,2,357,United Kingdom,696.68,664.03,32.64999999999998,0.0469,2,2,3,223,7,Mid-value,2,Hibernating,10
15701,2,4,912,United Kingdom,1529.0,1529.0,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
15703,265,1,66,United Kingdom,211.5,211.5,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15704,140,4,1028,United Kingdom,2293.62,2293.62,0.0,0.0,2,4,5,245,11,High-value,3,Do Not Lose,9
15705,201,1,62,United Kingdom,143.1,143.1,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15706,64,4,321,United Kingdom,1060.56,1001.8100000000001,58.749999999999886,0.0554,3,4,4,344,11,High-value,3,Loyal Customers,2
15707,35,4,594,United Kingdom,916.98,916.98,0.0,0.0,3,4,4,344,11,High-value,3,Loyal Customers,2
15708,41,7,1217,United Kingdom,3235.25,3200.73,34.51999999999998,0.0107,3,5,5,355,13,High-value,3,Loyal Customers,2
15709,284,1,121,United Kingdom,133.25,133.25,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15712,9,5,486,United Kingdom,1072.3600000000001,1072.3600000000001,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
15713,143,2,150,United Kingdom,356.7,346.75,9.949999999999989,0.0279,2,2,2,222,6,Mid-value,2,Hibernating,10
15714,12,2,186,United Kingdom,330.03000000000003,330.03000000000003,0.0,0.0,5,2,2,522,9,Mid-value,2,Potential Champions,3
15716,146,4,738,United Kingdom,1101.11,1101.11,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
15717,234,1,70,United Kingdom,150.3,150.3,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15719,33,13,2718,United Kingdom,5030.07,5028.42,1.6499999999996362,0.0003,4,5,5,455,14,High-value,3,Loyal Customers,2
15720,24,1,281,United Kingdom,598.73,598.73,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
15721,12,1,388,United Kingdom,471.40000000000003,471.40000000000003,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
15722,36,5,1023,United Kingdom,2211.21,2169.86,41.34999999999991,0.0187,3,4,5,345,12,High-value,3,Loyal Customers,2
15723,365,1,73,United Kingdom,190.70000000000002,190.70000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
15724,201,2,73,United Kingdom,218.25,212.3,5.949999999999989,0.0273,1,2,1,121,4,Low-value,1,Hibernating,10
15725,15,1,221,United Kingdom,415.25,415.25,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
